1, 72.275
2, 71.908
3, 73.500
4, 76.575
5, 77.967
6, 79.850
7, 81.017
8, 82.017
9, 82.950
10, 84.133
11, 85.300
12, 86.742
13, 87.533
14, 87.708
15, 87.825
16, 88.492
17, 88.675
18, 88.642
19, 89.242
20, 89.083
21, 89.200
22, 89.333
23, 89.167
24, 89.667
25, 89.692
26, 90.108
27, 89.817
28, 89.975
29, 90.325
30, 90.283
31, 90.433
32, 90.550
33, 90.550
34, 90.500
35, 91.117
36, 91.000
37, 91.017
38, 91.275
39, 90.683
40, 91.150
41, 91.242
42, 91.225
43, 91.442
44, 91.833
45, 91.658
46, 91.700
47, 91.683
48, 92.017
49, 91.550
50, 92.350
51, 91.800
52, 92.075
53, 92.175
54, 92.133
55, 92.467
56, 92.250
57, 92.533
58, 92.292
59, 92.250
60, 92.583
61, 92.825
62, 92.717
63, 92.467
64, 92.692
65, 92.742
66, 92.875
67, 92.817
68, 93.117
69, 93.058
70, 92.817
71, 93.100
72, 92.792
73, 93.092
74, 92.958
75, 93.317
76, 93.333
77, 93.367
78, 93.017
79, 93.092
80, 93.342
81, 93.117
82, 93.150
83, 93.192
84, 93.358
85, 93.458
86, 93.483
87, 93.475
88, 93.667
89, 93.475
90, 93.733
91, 93.683
92, 93.342
93, 93.433
94, 93.483
95, 93.608
96, 93.633
97, 93.625
98, 93.400
99, 93.733
100, 93.692
101, 93.717
102, 93.775
103, 93.792
104, 93.783
105, 93.708
106, 93.633
107, 94.108
108, 93.950
109, 93.992
110, 93.908
111, 94.175
112, 93.742
113, 93.958
114, 93.850
115, 93.858
116, 93.742
117, 93.942
118, 94.000
119, 94.083
120, 94.050
121, 94.183
122, 94.242
123, 94.142
124, 93.958
125, 94.258
126, 94.333
127, 93.983
128, 94.050
129, 94.192
130, 94.183
131, 94.175
132, 94.025
133, 94.158
134, 94.042
135, 94.233
136, 94.275
137, 94.192
138, 94.292
139, 94.408
140, 94.208
141, 94.242
142, 94.592
143, 94.433
144, 94.250
145, 94.267
146, 94.358
147, 94.358
148, 94.333
149, 94.358
150, 94.333
151, 94.517
152, 94.308
153, 94.425
154, 94.408
155, 94.375
156, 94.442
157, 94.442
158, 94.600
159, 94.558
160, 94.592
161, 94.583
162, 94.467
163, 94.400
164, 94.525
165, 94.617
166, 94.458
167, 94.667
168, 94.650
169, 94.542
170, 94.600
171, 94.425
172, 94.425
173, 94.467
174, 94.767
175, 94.650
176, 94.483
177, 94.542
178, 94.450
179, 94.808
180, 94.783
181, 94.842
182, 94.483
183, 94.367
184, 94.692
185, 94.683
186, 94.833
187, 94.683
188, 94.475
189, 94.725
190, 94.600
191, 94.633
192, 94.783
193, 94.650
194, 94.658
195, 94.750
196, 94.833
197, 94.883
198, 94.575
199, 94.658
200, 94.875
201, 94.733
202, 94.758
203, 94.792
204, 94.883
205, 95.175
206, 94.850
207, 95.067
208, 94.942
209, 94.867
210, 94.617
211, 94.825
212, 94.708
213, 94.975
214, 95.083
215, 94.792
216, 95.008
217, 95.008
218, 94.908
219, 95.042
220, 95.042
221, 94.842
222, 94.875
223, 94.958
224, 94.992
225, 94.858
226, 95.050
227, 95.075
228, 95.225
229, 95.108
230, 95.167
231, 95.150
232, 94.683
233, 95.075
234, 95.000
235, 95.125
236, 95.050
237, 95.092
238, 95.075
239, 95.083
240, 95.383
241, 95.200
242, 95.083
243, 95.033
244, 94.900
245, 94.900
246, 95.100
247, 94.958
248, 95.042
249, 95.133
250, 95.200
251, 95.008
252, 95.317
253, 95.175
254, 95.133
255, 95.100
256, 95.192
257, 95.392
258, 95.133
259, 95.267
260, 95.242
261, 95.383
262, 95.317
263, 95.133
264, 94.983
265, 95.267
266, 95.308
267, 95.083
268, 95.333
269, 95.342
270, 95.050
271, 95.350
272, 95.167
273, 95.325
274, 95.208
275, 95.150
276, 95.617
277, 95.242
278, 95.400
279, 95.350
280, 95.300
281, 95.300
282, 95.525
283, 95.375
284, 95.133
285, 95.525
286, 95.300
287, 95.300
288, 95.275
289, 95.575
290, 95.350
291, 95.633
292, 95.317
293, 95.433
294, 95.442
295, 95.408
296, 95.275
297, 95.175
298, 95.492
299, 95.375
300, 95.442
301, 95.433
302, 95.500
303, 95.408
304, 95.475
305, 95.508
306, 95.392
307, 95.542
308, 95.708
309, 95.642
310, 95.500
311, 95.433
312, 95.533
313, 95.667
314, 95.442
315, 95.667
316, 95.558
317, 95.558
318, 95.767
319, 95.550
320, 95.542
321, 95.325
322, 95.658
323, 95.550
324, 95.725
325, 95.525
326, 95.500
327, 95.550
328, 95.550
329, 95.517
330, 95.775
331, 95.517
332, 95.558
333, 95.625
334, 95.383
335, 95.808
336, 95.508
337, 95.800
338, 95.667
339, 95.433
340, 95.758
341, 95.775
342, 95.625
343, 95.692
344, 95.642
345, 95.833
346, 95.417
347, 95.867
348, 95.767
349, 95.742
350, 95.758
351, 95.883
352, 95.900
353, 95.725
354, 95.742
355, 95.500
356, 95.683
357, 95.725
358, 95.858
359, 95.708
360, 95.658
361, 95.783
362, 95.867
363, 95.642
364, 95.808
365, 95.800
366, 95.533
367, 95.733
368, 96.050
369, 95.542
370, 95.650
371, 95.917
372, 95.783
373, 95.958
374, 95.808
375, 95.983
376, 95.658
377, 95.783
378, 95.858
379, 95.750
380, 95.733
381, 95.725
382, 95.833
383, 95.842
384, 95.900
385, 95.875
386, 95.817
387, 96.075
388, 95.708
389, 95.775
390, 95.825
391, 95.792
392, 95.742
393, 95.825
394, 95.800
395, 96.042
396, 95.950
397, 95.925
398, 95.792
399, 95.950
400, 95.950
401, 96.000
402, 95.983
403, 95.942
404, 96.008
405, 95.767
406, 96.025
407, 95.842
408, 95.858
409, 95.842
410, 96.000
411, 96.117
412, 95.767
413, 95.967
414, 96.033
415, 96.092
416, 95.950
417, 95.850
418, 95.992
419, 95.875
420, 95.675
421, 95.900
422, 95.792
423, 95.958
424, 96.083
425, 96.083
426, 95.708
427, 95.942
428, 95.867
429, 95.700
430, 95.875
431, 95.950
432, 95.842
433, 95.975
434, 96.175
435, 95.983
436, 95.933
437, 96.025
438, 95.967
439, 95.992
440, 96.008
441, 96.142
442, 95.783
443, 95.925
444, 96.033
445, 96.158
446, 95.958
447, 96.200
448, 96.192
449, 95.933
450, 96.017
451, 95.892
452, 96.258
453, 96.183
454, 96.108
455, 95.983
456, 96.067
457, 95.842
458, 96.192
459, 96.067
460, 95.983
461, 95.892
462, 96.067
463, 96.133
464, 95.825
465, 95.942
466, 96.050
467, 96.150
468, 96.158
469, 96.150
470, 96.058
471, 96.108
472, 95.975
473, 96.317
474, 95.975
475, 96.133
476, 96.150
477, 96.108
478, 96.067
479, 96.100
480, 96.083
481, 96.008
482, 96.142
483, 96.450
484, 96.233
485, 96.317
486, 96.175
487, 96.183
488, 96.233
489, 96.367
490, 96.392
491, 96.267
492, 96.400
493, 96.317
494, 96.225
495, 96.083
496, 96.217
497, 95.925
498, 96.342
499, 96.475
500, 96.217
501, 96.625
502, 96.333
503, 96.225
504, 96.392
505, 96.500
506, 96.417
507, 96.558
508, 96.333
509, 96.567
510, 96.358
511, 96.583
512, 96.225
513, 96.483
514, 96.467
515, 96.408
516, 96.408
517, 96.408
518, 96.408
519, 96.325
520, 96.425
521, 96.458
522, 96.567
523, 96.242
524, 96.458
525, 96.533
526, 96.475
527, 96.442
528, 96.483
529, 96.525
530, 96.633
531, 96.533
532, 96.592
533, 96.708
534, 96.683
535, 96.667
536, 96.733
537, 96.542
538, 96.667
539, 96.758
540, 96.592
541, 96.508
542, 96.683
543, 96.608
544, 96.558
545, 96.500
546, 96.525
547, 96.700
548, 96.208
549, 96.675
550, 96.725
551, 96.950
552, 96.750
553, 96.683
554, 96.733
555, 96.658
556, 96.767
557, 96.783
558, 96.675
559, 96.750
560, 96.742
561, 96.633
562, 96.800
563, 96.892
564, 96.825
565, 96.933
566, 96.667
567, 96.692
568, 96.833
569, 96.533
570, 97.067
571, 96.625
572, 96.525
573, 96.550
574, 96.625
575, 96.617
576, 96.825
577, 96.808
578, 96.950
579, 96.900
580, 96.850
581, 96.883
582, 96.875
583, 96.892
584, 96.617
585, 96.567
586, 97.050
587, 96.992
588, 96.525
589, 96.717
590, 96.958
591, 96.950
592, 96.908
593, 96.850
594, 96.708
595, 96.700
596, 96.733
597, 96.617
598, 96.958
599, 96.933
600, 96.917
601, 96.850
602, 96.858
603, 96.775
604, 96.992
605, 96.825
606, 96.817
607, 97.008
608, 96.867
609, 96.925
610, 96.958
611, 96.833
612, 96.892
613, 96.933
614, 96.983
615, 96.575
616, 97.150
617, 97.058
618, 96.958
619, 97.025
620, 96.883
621, 97.025
622, 96.992
623, 97.200
624, 97.158
625, 96.858
626, 96.975
627, 96.950
628, 97.067
629, 97.000
630, 96.992
631, 97.192
632, 96.925
633, 97.117
634, 97.175
635, 97.067
636, 96.892
637, 96.817
638, 96.767
639, 96.950
640, 96.925
641, 97.117
642, 97.142
643, 97.183
644, 96.933
645, 96.925
646, 97.092
647, 97.175
648, 97.075
649, 97.050
650, 97.158
651, 97.067
652, 97.017
653, 97.092
654, 97.100
655, 97.150
656, 97.158
657, 97.008
658, 97.092
659, 97.142
660, 97.008
661, 97.108
662, 97.133
663, 97.008
664, 97.275
665, 97.050
666, 97.092
667, 96.967
668, 97.392
669, 97.150
670, 97.025
671, 96.850
672, 97.233
673, 97.208
674, 97.333
675, 97.242
676, 97.333
677, 97.067
678, 97.283
679, 97.167
680, 97.233
681, 97.208
682, 97.058
683, 97.033
684, 97.000
685, 97.208
686, 97.225
687, 96.983
688, 97.175
689, 96.942
690, 97.283
691, 97.083
692, 97.083
693, 97.200
