#, Accuracy
1, 95.942
2, 95.950
3, 98.050
4, 98.433
5, 98.642
6, 98.758
7, 98.800
8, 98.892
9, 98.833
10, 98.892
11, 98.917
12, 98.900
13, 98.942
14, 98.942
15, 98.983
16, 98.942
17, 98.967
18, 98.983
19, 99.033
20, 98.992
21, 99.000
22, 99.050
23, 99.025
24, 98.983
25, 99.067
26, 99.058
27, 99.100
28, 99.092
29, 99.067
30, 99.092
31, 99.033
32, 99.050
33, 99.067
34, 99.050
35, 99.125
36, 99.058
37, 99.083
38, 99.050
39, 99.067
40, 99.150
41, 99.108
42, 99.075
43, 99.142
44, 99.142
45, 99.117
46, 99.100
47, 99.117
48, 99.117
49, 99.075
50, 99.150
51, 99.100
52, 99.167
53, 99.150
54, 99.092
55, 99.150
56, 99.167
57, 99.125
58, 99.150
59, 99.158
60, 99.167
61, 99.175
62, 99.150
63, 99.175
64, 99.225
65, 99.175
66, 99.158
67, 99.233
68, 99.225
69, 99.233
70, 99.208
71, 99.267
72, 99.200
73, 99.200
74, 99.225
75, 99.233
76, 99.208
77, 99.208
78, 99.233
79, 99.258
80, 99.267
81, 99.242
82, 99.250
83, 99.258
84, 99.258
85, 99.242
86, 99.292
87, 99.275
88, 99.317
89, 99.283
90, 99.275
91, 99.325
92, 99.333
93, 99.325
94, 99.317
95, 99.308
96, 99.333
97, 99.325
98, 99.342
99, 99.317
100, 99.358
101, 99.383
102, 99.325
103, 99.325
104, 99.317
105, 99.358
106, 99.367
107, 99.383
108, 99.358
109, 99.367
110, 99.358
111, 99.392
112, 99.417
113, 99.408
114, 99.383
115, 99.392
116, 99.400
117, 99.417
118, 99.383
119, 99.392
120, 99.433
121, 99.408
122, 99.425
123, 99.442
124, 99.442
125, 99.433
126, 99.433
127, 99.433
128, 99.442
129, 99.433
130, 99.433
131, 99.458
132, 99.475
133, 99.450
134, 99.458
135, 99.442
136, 99.467
137, 99.467
138, 99.458
139, 99.475
140, 99.450
141, 99.467
142, 99.475
143, 99.450
144, 99.450
145, 99.467
146, 99.450
147, 99.492
148, 99.467
149, 99.458
150, 99.475
151, 99.475
152, 99.450
153, 99.492
154, 99.467
155, 99.483
156, 99.475
157, 99.458
158, 99.467
159, 99.475
160, 99.500
161, 99.483
162, 99.475
163, 99.500
164, 99.483
165, 99.467
166, 99.492
167, 99.500
168, 99.508
169, 99.517
170, 99.500
171, 99.483
172, 99.508
173, 99.500
174, 99.483
175, 99.483
176, 99.483
177, 99.500
178, 99.500
179, 99.500
180, 99.500
181, 99.517
182, 99.517
183, 99.508
184, 99.508
185, 99.517
186, 99.508
187, 99.508
188, 99.500
189, 99.517
190, 99.517
191, 99.508
192, 99.508
193, 99.508
194, 99.500
195, 99.508
196, 99.517
197, 99.508
198, 99.525
199, 99.517
200, 99.492
201, 99.500
202, 99.500
203, 99.517
204, 99.500
205, 99.533
206, 99.517
207, 99.517
208, 99.525
209, 99.525
210, 99.533
211, 99.517
212, 99.517
213, 99.533
214, 99.517
215, 99.525
216, 99.517
217, 99.508
218, 99.508
219, 99.525
220, 99.508
221, 99.517
222, 99.500
223, 99.525
224, 99.542
